Date,Barclays,BNP Paribas,Deutsche Bank
2024-04-01 22:00:00+00:00,,55.6920051574707,13.771541595458984
2024-04-01 23:00:00+00:00,184.0267791748047,,
2024-04-02 22:00:00+00:00,,56.63694381713867,14.058920860290527
2024-04-02 23:00:00+00:00,188.4445343017578,,
2024-04-03 22:00:00+00:00,,57.17326736450195,14.153454780578613
2024-04-03 23:00:00+00:00,193.0622100830078,,
2024-04-04 22:00:00+00:00,,56.65398025512695,13.954936027526855
2024-04-04 23:00:00+00:00,189.64395141601562,,
2024-04-07 22:00:00+00:00,,57.028541564941406,14.079718589782715
2024-04-07 23:00:00+00:00,193.08218383789062,,
2024-04-08 22:00:00+00:00,,56.7305908203125,13.805574417114258
2024-04-08 23:00:00+00:00,188.80435180664062,,
2024-04-09 22:00:00+00:00,,56.80720901489258,14.13832950592041
2024-04-09 23:00:00+00:00,189.38406372070312,,
2024-04-10 22:00:00+00:00,,55.76862716674805,13.788558006286621
2024-04-10 23:00:00+00:00,183.54702758789062,,
2024-04-11 22:00:00+00:00,,55.640926361083984,13.979514122009277
2024-04-11 23:00:00+00:00,182.76744079589844,,
2024-04-14 22:00:00+00:00,,55.98995590209961,13.905777931213379
2024-04-14 23:00:00+00:00,183.04727172851562,,
2024-04-15 22:00:00+00:00,,54.33843994140625,13.648649215698242
2024-04-15 23:00:00+00:00,178.3896484375,,
2024-04-16 22:00:00+00:00,,54.61085510253906,13.711040496826172
2024-04-16 23:00:00+00:00,179.8489227294922,,
2024-04-17 22:00:00+00:00,,55.72605514526367,13.99085807800293
2024-04-17 23:00:00+00:00,183.88685607910156,,
2024-04-18 22:00:00+00:00,,55.70051956176758,14.136439323425293
2024-04-18 23:00:00+00:00,185.74591064453125,,
2024-04-21 22:00:00+00:00,,56.71356964111328,14.3311767578125
2024-04-21 23:00:00+00:00,189.084228515625,,
2024-04-22 22:00:00+00:00,,57.93092727661133,14.55427360534668
2024-04-22 23:00:00+00:00,192.14266967773438,,
2024-04-23 22:00:00+00:00,,57.65850830078125,14.558053970336914
2024-04-23 23:00:00+00:00,191.04322814941406,,
2024-04-24 22:00:00+00:00,,58.19482421875,15.74916934967041
2024-04-24 23:00:00+00:00,203.896728515625,,
2024-04-25 22:00:00+00:00,,57.04557418823242,15.628166198730469
2024-04-25 23:00:00+00:00,204.24656677246094,,
2024-04-28 22:00:00+00:00,,57.649993896484375,14.278237342834473
2024-04-28 23:00:00+00:00,203.54690551757812,,
2024-04-29 22:00:00+00:00,,57.55635452270508,14.189376831054688
2024-04-29 23:00:00+00:00,202.59738159179688,,
2024-04-30 23:00:00+00:00,203.34698486328125,,
2024-05-01 22:00:00+00:00,,57.42013931274414,14.217737197875977
2024-05-01 23:00:00+00:00,200.8982391357422,,
2024-05-02 22:00:00+00:00,,57.58189010620117,14.423818588256836
2024-05-02 23:00:00+00:00,202.24757385253906,,
2024-05-05 22:00:00+00:00,,58.08415985107422,14.752792358398438
2024-05-06 22:00:00+00:00,,59.25043869018555,15.166847229003906
2024-05-06 23:00:00+00:00,210.24351501464844,,
2024-05-07 22:00:00+00:00,,59.53988265991211,15.125251770019531
2024-05-07 23:00:00+00:00,211.54286193847656,,
2024-05-08 22:00:00+00:00,,60.11024856567383,15.030718803405762
2024-05-08 23:00:00+00:00,213.14202880859375,,
2024-05-09 22:00:00+00:00,,60.612510681152344,15.00992202758789
2024-05-09 23:00:00+00:00,213.84169006347656,,
2024-05-12 22:00:00+00:00,,60.978572845458984,14.938076972961426
2024-05-12 23:00:00+00:00,214.44139099121094,,
2024-05-13 22:00:00+00:00,,60.88492965698242,15.15361213684082
2024-05-13 23:00:00+00:00,217.0900421142578,,
2024-05-14 22:00:00+00:00,,61.08073043823242,15.178190231323242
2024-05-14 23:00:00+00:00,212.99212646484375,,
2024-05-15 22:00:00+00:00,,60.961551666259766,14.989124298095703
